出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
146,230,365,6021,2.5833333,9,5,12,0.45842848,4.520488547,0,0,24,0,95,0,1,1,1
70,256,25673,10202,1.8,22,6,23,0.45842848,4.520488547,0,0,25,0,16,0,140,0,0
423,417,12961,8290,3.8333333,0,6,4,0.45842848,4.520488547,0,0,49,0,102,0,60,1,1
225,227,10098,103588,-0.083333336,3,6,3,0.45842848,4.520488547,0,0,0,0,0,0,38,2,0
226,74,11624,125802,1.3333334,12,10,13,0.45842848,4.520488547,0,0,87,0,42,0,57,0,0
226,432,11977,75283,5.4166665,23,1,5,0.45842848,4.520488547,0,0,87,0,22,0,57,1,0
423,92,19800,87480,2.1666667,5,3,7,0.45842848,4.520488547,0,0,22,0,62,0,99,1,0
62,300,6256,10534,1.5,9,6,11,0.45842848,4.520488547,0,0,43,0,95,0,37,1,1
146,363,27079,10577,2.3333333,11,6,13,0.45842848,4.520488547,0,0,64,0,16,0,164,1,1
47,380,2567,338,3.0833333,22,5,2,0.45842848,4.520488547,0,0,28,0,89,0,28,1,1
27,230,11694,121215,0.5,2,9,2,0.45842848,4.520488547,0,0,95,0,82,0,57,0,0
146,315,16598,7293,2.1666667,14,5,16,0.45842848,4.520488547,0,0,95,0,16,0,73,1,1
217,48,22383,99,2.25,4,5,7,0.45842848,4.520488547,0,0,62,0,28,0,99,1,0
389,149,13015,7449,1.8333334,6,5,8,0.45842848,4.520488547,0,0,93,0,90,0,60,1,1
320,297,3382,7514,2.0833333,9,5,11,0.45842848,4.520488547,0,0,117,0,82,0,32,1,1
226,323,11582,127668,2.5833333,9,10,11,0.45842848,4.520488547,0,0,82,0,87,0,57,0,0
400,147,12768,20510,0.9166667,1,7,2,0.45842848,4.520488547,0,0,82,0,87,0,60,0,0
160,242,406,10716,5.3333335,23,6,4,0.45842848,4.520488547,0,0,118,0,22,0,1,1,1
370,301,7107,3308,2.1666667,22,5,0,0.45842848,4.520488547,0,0,16,0,62,0,37,1,1
389,92,13058,85573,0.75,17,2,17,0.45842848,4.520488547,0,0,62,0,62,0,60,0,0
1,230,11626,127556,0.6666667,3,10,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
226,405,6937,4631,2,0,5,2,0.45842848,4.520488547,0,0,16,0,123,0,37,1,1
423,405,19786,749,2.5833333,9,5,11,0.45842848,4.520488547,0,0,64,0,125,0,99,1,1
226,343,11583,124918,2.4166667,7,10,9,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
320,156,5327,7971,2.25,11,5,13,0.45842848,4.520488547,0,0,82,0,64,0,35,1,1
424,258,18260,5133,2.0833333,23,5,1,0.45842848,4.520488547,0,0,118,0,62,0,91,1,1
414,139,15255,4284,2.4166667,11,5,14,0.45842848,4.520488547,1,0,22,0,119,0,67,1,1
358,417,23496,6575,3,9,5,12,0.45842848,4.520488547,0,0,62,0,95,0,101,1,1
380,63,12059,118885,1.75,5,9,7,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
423,222,16083,8571,2.1666667,11,6,13,0.45842848,4.520488547,0,0,49,0,62,0,67,1,1
393,343,19972,7905,2.1666667,5,5,8,0.45842848,4.520488547,0,0,62,0,85,0,99,1,1
1,230,11581,126388,0.6666667,6,10,6,0.45842848,4.520488547,1,1,82,0,82,0,57,0,0
146,348,17393,4561,1.9166666,14,5,16,0.45842848,4.520488547,1,0,90,0,16,0,83,1,1
352,385,792,6935,1.8333334,11,5,13,0.45842848,4.520488547,0,0,64,0,64,0,1,1,1
226,323,12226,114867,2.5833333,9,8,11,0.45842848,4.520488547,0,0,16,0,22,0,57,1,0
383,222,10224,4025,4.1666665,16,5,20,0.45842848,4.520488547,1,0,22,0,20,0,42,0,0
190,63,11690,119294,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
226,297,11627,118964,2.4166667,11,9,13,0.45842848,4.520488547,0,0,22,0,16,0,57,0,0
351,363,21388,24702,2,23,7,1,0.45842848,4.520488547,0,0,3,0,2,0,99,0,0
89,63,9342,9775,1.6666666,9,6,11,0.45842848,4.520488547,0,0,0,0,97,0,37,1,0
68,148,7556,1849,1.4166666,23,5,1,0.45842848,4.520488547,0,0,16,0,16,0,37,1,1
423,147,16145,6381,1.4166666,23,5,1,0.45842848,4.520488547,0,0,64,0,62,0,67,1,1
226,366,11584,118191,3,6,9,9,0.45842848,4.520488547,0,0,102,0,62,0,57,0,0
320,28,5690,5819,5.1666665,0,5,5,0.45842848,4.520488547,0,0,64,0,103,0,37,1,1
393,360,16391,10662,3.4166667,13,6,17,0.45842848,4.520488547,0,0,16,0,16,0,73,1,1
373,72,24267,1273,2.4166667,9,5,12,0.45842848,4.520488547,0,0,62,0,8,0,122,1,0
226,55,11750,130298,3,8,10,11,0.45842848,4.520488547,0,0,20,0,87,0,57,0,0
373,147,9106,118079,1.8333334,17,9,19,0.45842848,4.520488547,0,0,124,0,47,0,37,1,0
70,256,25654,31412,2,22,8,0,0.45842848,4.520488547,0,0,42,0,99,0,140,0,0
92,230,5899,10359,1.0833334,3,6,4,0.45842848,4.520488547,0,0,16,0,25,0,37,1,1
424,48,6725,431,1.3333334,1,5,2,0.45842848,4.520488547,0,0,125,0,124,0,37,1,1
320,390,15407,5942,2.0833333,5,5,8,0.45842848,4.520488547,0,0,64,0,62,0,67,1,1
1,230,11727,130742,0.6666667,8,10,9,0.45842848,4.520488547,0,1,42,0,42,0,57,0,0
226,297,11627,126880,2.4166667,11,10,13,0.45842848,4.520488547,0,0,82,0,90,0,57,0,0
320,388,9075,107952,4.0833335,19,6,23,0.45842848,4.520488547,0,0,62,0,100,0,37,0,0
355,327,2,91216,0.33333334,5,3,6,0.45842848,4.520488547,0,0,0,0,0,0,0,2,0
217,343,22115,10873,3,7,6,10,0.45842848,4.520488547,0,0,20,0,98,0,99,1,1
377,230,11719,121259,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
1,230,11629,117999,0.6666667,9,9,9,0.45842848,4.520488547,0,0,42,0,102,0,57,0,0
62,363,11701,124323,2,6,10,8,0.45842848,4.520488547,0,0,62,0,95,0,57,0,0
144,380,12884,3330,1.25,23,5,1,0.45842848,4.520488547,0,0,62,0,82,0,60,1,0
115,149,24293,4737,1.1666666,5,5,7,0.45842848,4.520488547,0,0,102,0,8,0,122,1,1
144,149,12851,5678,3.6666667,4,5,8,0.45842848,4.520488547,0,0,62,0,16,0,60,1,1
368,315,8659,3484,3.75,10,5,14,0.45842848,4.520488547,0,0,16,0,24,0,37,1,1
320,20,15145,6652,1.1666666,14,5,15,0.45842848,4.520488547,0,0,62,0,62,0,67,1,1
60,139,16005,9405,2.9166667,12,6,15,0.45842848,4.520488547,1,0,25,0,16,0,67,1,1
414,74,18977,8219,2.0833333,14,5,17,0.45842848,4.520488547,0,0,64,0,25,0,91,1,1
259,230,11654,126312,0.6666667,2,10,2,0.45842848,4.520488547,1,0,42,0,82,0,57,0,0
226,407,11935,118304,1.5833334,15,9,16,0.45842848,4.520488547,0,0,102,0,69,0,57,0,0
373,344,25755,81550,1.4166666,1,1,2,0.45842848,4.520488547,0,0,62,0,126,1,142,2,0
160,293,621,10763,2.9166667,1,6,4,0.45842848,4.520488547,0,0,97,0,125,0,1,1,1
423,407,19859,3426,1.0833334,5,5,6,0.45842848,4.520488547,0,0,64,0,16,0,99,1,1
47,422,3221,10212,2.4166667,23,6,1,0.45842848,4.520488547,0,0,93,0,62,0,32,1,1
314,234,25775,93803,2.4666667,11,4,13,0.45842848,4.520488547,0,0,0,0,0,0,143,2,0
62,222,19719,7726,1.4166666,9,5,10,0.45842848,4.520488547,0,0,85,0,64,0,99,1,1
423,210,19796,4865,1.5833334,23,5,1,0.45842848,4.520488547,0,0,62,0,50,0,99,1,1
1,230,11584,124590,0.6666667,3,10,4,0.45842848,4.520488547,0,0,22,0,89,0,57,0,0
47,139,8769,89471,1.1666666,16,3,18,0.45842848,4.520488547,0,0,5,0,20,0,37,0,0
70,385,700,1858,2,0,5,2,0.45842848,4.520488547,0,0,25,0,22,0,1,1,1
1,230,11732,130234,0.6666667,6,10,6,0.45842848,4.520488547,0,0,82,0,20,0,57,0,0
226,149,11626,119604,2.3333333,5,9,8,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
397,225,13279,3090,0.8333333,0,5,1,0.45842848,4.520488547,0,0,44,0,79,0,60,1,1
299,315,3383,10635,2,12,6,14,0.45842848,4.520488547,0,0,16,0,124,0,32,1,1
459,297,8253,2544,2.0833333,11,5,13,0.45842848,4.520488547,0,0,95,0,85,0,37,1,1
397,416,1918,93897,3.1666667,8,4,11,0.45842848,4.520488547,0,0,20,0,82,0,7,0,0
121,203,2724,2190,1,3,5,4,0.45842848,4.520488547,0,0,0,0,44,0,28,1,1
47,139,8775,37362,1.3333334,16,9,18,0.45842848,4.520488547,0,0,72,0,16,0,37,0,0
332,235,14518,651,1.5,6,5,8,0.45842848,4.520488547,0,0,33,0,9,0,66,1,1
409,343,21750,3018,1.9166666,12,5,14,0.45842848,4.520488547,1,0,8,0,5,0,99,1,1
392,148,17130,118459,1,7,9,8,0.45842848,4.520488547,0,0,20,0,24,0,76,0,0
153,286,17349,4008,2.1666667,12,5,14,0.45842848,4.520488547,0,0,22,0,22,0,83,1,0
245,72,12665,5445,2.0833333,2,5,4,0.45842848,4.520488547,0,0,44,0,82,0,60,1,0
217,254,1452,3786,1.0833334,12,5,13,0.45842848,4.520488547,0,0,64,0,0,0,6,1,1
226,48,11696,132845,1.5,12,11,13,0.45842848,4.520488547,0,0,87,0,64,0,57,0,0
424,48,18667,7789,1.25,23,5,0,0.45842848,4.520488547,0,0,97,0,117,0,91,1,1
115,55,17138,2166,5.8333335,1,5,7,0.45842848,4.520488547,0,0,95,0,22,0,76,1,0
445,418,19832,2967,1.25,7,5,8,0.45842848,4.520488547,0,0,64,0,62,0,99,1,1
370,315,5677,6734,3.0833333,2,5,5,0.45842848,4.520488547,0,0,125,0,62,0,37,1,1
212,148,17101,4777,1.1666666,8,5,10,0.45842848,4.520488547,0,0,37,0,16,0,76,1,1
145,48,6904,8980,2,11,6,13,0.45842848,4.520488547,0,1,32,0,97,0,37,1,1
327,358,25497,84874,3.3333333,2,2,5,0.45842848,4.520488547,0,0,0,0,0,0,139,2,0
226,55,6574,3080,3.3333333,0,5,3,0.45842848,4.520488547,0,0,90,0,62,0,37,1,1
414,380,13101,9363,1.75,11,6,13,0.45842848,4.520488547,0,0,49,0,69,0,60,1,1
1,230,11668,131159,0.6666667,8,11,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
62,323,11700,123392,2.5,5,9,7,0.45842848,4.520488547,0,0,85,0,37,0,57,0,0
188,222,1411,3817,1.0833334,16,5,17,0.45842848,4.520488547,0,0,0,0,64,0,6,1,0
423,232,16132,2564,1.9166666,12,5,14,0.45842848,4.520488547,0,0,24,0,82,0,67,1,1
332,55,23712,17456,1.6666666,23,6,0,0.45842848,4.520488547,0,0,30,0,42,0,110,1,0
24,323,14338,10152,2.8333333,12,6,15,0.45842848,4.520488547,0,0,16,0,22,0,66,1,1
295,450,23511,1426,2.1666667,2,5,4,0.45842848,4.520488547,0,0,24,0,95,0,101,1,1
242,139,1260,10837,1.9166666,4,6,6,0.45842848,4.520488547,0,0,16,0,119,0,6,1,1
1,230,12010,115953,0.6666667,3,8,4,0.45842848,4.520488547,0,0,96,0,99,0,57,1,0
414,147,15254,7484,2.0833333,8,5,10,0.45842848,4.520488547,0,0,20,0,16,0,67,1,1
320,92,18025,102331,1.5,2,5,3,0.45842848,4.520488547,0,0,24,0,64,0,88,1,0
226,139,11587,125529,1.8333334,8,10,10,0.45842848,4.520488547,0,0,102,0,16,0,57,0,0
228,407,25218,543,1.5,3,5,5,0.45842848,4.520488547,0,0,95,0,22,0,128,1,1
160,149,7549,2001,3.1666667,7,5,10,0.45842848,4.520488547,0,0,25,0,16,0,37,1,1
226,163,11623,125303,5.5833335,7,10,12,0.45842848,4.520488547,0,0,24,0,99,0,57,0,0
226,363,11729,132484,1.75,9,11,10,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
352,315,7408,31828,1.5,23,8,1,0.45842848,4.520488547,0,0,42,0,97,0,37,0,0
1,230,11872,115825,0.6666667,6,8,6,0.45842848,4.520488547,0,0,82,0,95,0,57,1,0
1,230,11637,128435,0.6666667,9,10,9,0.45842848,4.520488547,1,0,16,0,16,0,57,0,0
47,315,5587,7438,3.1666667,6,5,9,0.45842848,4.520488547,0,0,16,0,117,0,37,1,1
393,63,21956,7455,2.25,6,5,8,0.45842848,4.520488547,0,0,87,0,95,0,99,1,1
423,48,2442,130446,2.6666667,15,10,17,0.45842848,4.520488547,0,0,16,0,64,0,20,1,0
295,348,17369,4310,2,13,5,15,0.45842848,4.520488547,0,0,49,0,62,0,83,1,1
393,297,26332,807,1.8333334,11,5,13,0.45842848,4.520488547,0,0,62,0,3,0,164,1,1
423,242,16046,8929,1.1666666,9,6,10,0.45842848,4.520488547,0,0,99,0,97,0,67,1,1
62,48,6133,8323,2.0833333,2,6,4,0.45842848,4.520488547,0,0,95,0,125,0,37,1,1
392,48,6544,113359,1.5,16,8,17,0.45842848,4.520488547,1,0,16,0,117,0,37,0,0
146,55,12853,8912,1.5833334,9,6,10,0.45842848,4.520488547,0,0,4,0,24,0,60,1,1
1,230,11582,120587,0.6666667,6,9,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
295,48,2434,128481,2.25,15,10,17,0.45842848,4.520488547,0,0,30,0,16,0,20,1,0
414,360,15354,3118,2.4166667,2,5,4,0.45842848,4.520488547,0,0,62,0,16,0,67,1,1
377,230,11723,125466,0.5833333,4,10,5,0.45842848,4.520488547,0,0,82,0,102,0,57,0,0
414,139,15255,9438,2.3333333,14,6,16,0.45842848,4.520488547,1,0,49,0,16,0,67,1,1
414,149,15444,9873,1.3333334,13,6,15,0.45842848,4.520488547,0,0,97,0,90,0,67,1,1
62,323,11629,132716,2.6666667,5,11,8,0.45842848,4.520488547,1,0,83,0,16,0,57,0,0
302,360,13077,1824,1.25,17,5,18,0.45842848,4.520488547,0,0,97,0,16,0,60,0,0
414,380,13102,19930,1.75,19,7,20,0.45842848,4.520488547,0,0,97,0,64,0,60,0,0
47,148,6903,1744,1.9166666,9,5,10,0.45842848,4.520488547,0,0,117,0,44,0,37,1,1
370,259,12464,4683,2.5,3,5,5,0.45842848,4.520488547,0,0,95,0,22,0,59,1,1
146,55,16060,46,1.5833334,1,5,2,0.45842848,4.520488547,0,0,17,0,43,0,67,1,1
207,313,10697,84087,3.5,23,2,3,0.45842848,4.520488547,0,0,0,0,0,0,53,2,0
226,405,11632,122261,2.1666667,6,9,8,0.45842848,4.520488547,0,0,16,0,64,0,57,0,0
55,63,9367,8228,1.75,16,5,18,0.45842848,4.520488547,0,0,24,0,17,0,37,0,1
425,437,19831,4662,1.25,1,5,2,0.45842848,4.520488547,0,0,62,0,16,0,99,1,0
422,380,12753,4206,1.1666666,6,5,7,0.45842848,4.520488547,0,0,64,0,62,0,60,1,1
217,247,22950,3760,0.8333333,11,5,12,0.45842848,4.520488547,0,0,64,0,22,0,99,1,1
377,230,11728,126353,0.5833333,4,10,5,0.45842848,4.520488547,1,0,82,0,82,0,57,0,0
226,48,11575,131729,1.5833334,5,11,6,0.45842848,4.520488547,0,0,16,0,22,0,57,0,0
332,118,10131,54003,1.5,14,10,15,0.45842848,4.520488547,0,0,16,0,102,0,41,1,0
1,230,11581,118194,0.6666667,6,9,6,0.45842848,4.520488547,0,0,90,0,102,0,57,0,0
373,405,12988,25790,1.8333334,1,7,3,0.45842848,4.520488547,0,0,117,0,22,0,60,1,0
62,363,27144,125011,2.1666667,14,10,16,0.45842848,4.520488547,0,0,62,0,16,0,164,1,0
437,163,7716,3020,1.6666666,12,5,14,0.45842848,4.520488547,0,0,49,0,42,0,37,1,1
383,232,10223,7756,2,11,5,13,0.45842848,4.520488547,0,0,119,0,101,0,42,1,1
226,297,11628,120594,2.25,6,9,8,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
409,92,12735,8450,0.8333333,7,6,7,0.45842848,4.520488547,0,0,16,0,117,0,60,1,1
226,366,11584,122505,3,6,9,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
1,230,11626,121722,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
320,139,15069,7503,3.8333333,9,5,13,0.45842848,4.520488547,0,0,117,0,119,0,67,1,1
377,230,11728,123576,0.5833333,4,9,5,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
70,417,10605,6387,3.8333333,23,5,3,0.45842848,4.520488547,0,0,25,0,95,0,48,1,1
397,428,8886,8394,1.0833334,5,6,6,0.45842848,4.520488547,0,0,95,0,44,0,37,1,1
226,417,11619,132551,1.9166666,14,11,16,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
377,230,11719,121005,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,24,0,57,0,0
136,63,835,10607,2.0833333,12,6,14,0.45842848,4.520488547,0,0,16,0,43,0,1,1,1
1,230,11667,130159,0.75,3,10,4,0.45842848,4.520488547,0,0,82,0,20,0,57,0,0
226,24,11719,122014,0.6666667,5,9,6,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
373,100,7641,23526,2,16,7,18,0.45842848,4.520488547,0,0,25,0,62,0,37,0,0
423,242,16046,8517,1.1666666,9,6,10,0.45842848,4.520488547,0,0,49,0,16,0,67,1,1
320,388,15173,630,4,6,5,10,0.45842848,4.520488547,0,0,64,0,62,0,67,1,1
240,416,16045,5832,1.0833334,0,5,1,0.45842848,4.520488547,0,0,16,0,62,0,67,1,1
259,230,11665,129144,0.6666667,2,10,2,0.45842848,4.520488547,0,0,42,0,85,0,57,0,0
160,405,751,7486,3.4166667,8,5,11,0.45842848,4.520488547,0,0,28,0,124,0,1,1,1
259,230,11665,120735,0.6666667,2,9,2,0.45842848,4.520488547,0,0,49,0,16,0,57,0,0
352,416,16129,5568,4.1666665,11,5,15,0.45842848,4.520488547,0,0,62,0,49,0,67,1,1
292,245,25484,84957,2.6666667,10,2,13,0.45842848,4.520488547,0,0,0,0,0,0,137,2,0
226,385,11666,120255,2.3333333,4,9,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
424,408,17868,5041,0.8333333,10,5,11,0.45842848,4.520488547,0,0,118,0,0,0,85,1,1
377,230,11719,117298,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
153,380,13342,30656,2.4166667,17,8,19,0.45842848,4.520488547,1,0,22,0,49,0,60,0,0
190,63,11700,120206,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,64,0,57,0,0
370,149,6060,9856,2.1666667,13,6,15,0.45842848,4.520488547,0,0,16,0,90,0,37,1,1
295,63,974,10311,2.4166667,2,6,4,0.45842848,4.520488547,0,0,16,0,43,0,1,1,1
47,163,7071,2463,4.0833335,5,5,10,0.45842848,4.520488547,0,0,118,0,62,0,37,1,1
423,118,18562,2851,3.25,17,5,20,0.45842848,4.520488547,0,1,99,0,82,0,91,0,1
1,230,11586,123181,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
47,293,2433,119740,2.25,22,9,0,0.45842848,4.520488547,0,0,16,0,30,0,20,1,0
414,162,19540,1230,1,5,5,6,0.45842848,4.520488547,0,0,44,0,44,0,99,1,1
423,102,19704,1405,1.3333334,1,5,2,0.45842848,4.520488547,0,0,16,0,16,0,99,1,1
299,63,9328,1657,2.25,2,5,4,0.45842848,4.520488547,0,0,85,0,16,0,37,1,1
212,48,6373,12935,1.5,17,6,19,0.45842848,4.520488547,1,1,98,0,119,0,37,0,0
50,27,2318,94039,0.25,0,4,0,0.45842848,4.520488547,0,0,0,0,0,0,15,1,0
221,363,5865,5461,1.1666666,3,5,4,0.45842848,4.520488547,0,0,102,0,97,0,37,1,1
1,230,11936,124748,0.6666667,11,10,12,0.45842848,4.520488547,0,0,22,0,89,0,57,0,0
27,230,11548,115451,0.5,12,8,13,0.45842848,4.520488547,0,0,125,0,82,0,57,1,0
351,323,14384,4839,0,16,5,16,0.45842848,4.520488547,0,0,102,0,102,0,66,1,1
115,416,19556,7717,2.9166667,8,5,11,0.45842848,4.520488547,0,0,97,0,22,0,99,1,1
305,176,23391,94736,-1.75,3,4,1,0.45842848,4.520488547,0,0,0,0,0,0,100,2,0
115,410,18269,9665,1.3333334,5,6,6,0.45842848,4.520488547,0,0,2,0,20,0,91,1,1
397,315,9054,8512,3.5833333,9,6,13,0.45842848,4.520488547,0,0,95,0,24,0,37,1,1
226,417,11936,130038,2.1666667,13,10,16,0.45842848,4.520488547,0,0,42,0,16,0,57,0,0
1,230,11582,124909,0.6666667,6,10,6,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
425,129,19771,8259,1.1666666,23,5,1,0.45842848,4.520488547,0,0,25,0,25,0,99,1,1
55,405,23562,2491,1.75,7,5,8,0.45842848,4.520488547,0,0,16,0,24,0,101,1,1
27,230,11676,107843,0.5,2,6,2,0.45842848,4.520488547,0,0,102,0,95,0,57,0,0
144,63,11997,3522,3.0833333,12,5,15,0.45842848,4.520488547,0,0,16,0,82,0,57,1,1
295,380,2624,9866,2,13,6,15,0.45842848,4.520488547,1,0,87,0,125,0,28,1,1
332,416,6007,10217,2.25,23,6,1,0.45842848,4.520488547,0,0,22,0,16,0,37,1,1
289,48,17632,6568,3.1666667,9,5,12,0.45842848,4.520488547,0,0,62,0,103,0,83,1,1
242,416,1251,9100,2.0833333,0,6,2,0.45842848,4.520488547,0,0,22,0,42,0,6,1,1
459,63,23965,8239,2,18,5,20,0.45842848,4.520488547,0,0,97,0,17,0,116,0,0
226,357,6982,4988,1.8333334,6,5,8,0.45842848,4.520488547,0,0,98,0,125,0,37,1,1
217,388,19802,538,8.25,3,5,12,0.45842848,4.520488547,0,0,62,0,62,0,99,1,1
1,230,11623,119809,0.6666667,3,9,4,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
40,388,13286,82708,1,16,2,17,0.45842848,4.520488547,0,0,1,1,16,1,60,0,0
415,417,17869,4813,1,11,5,12,0.45842848,4.520488547,0,0,0,0,82,0,85,1,0
1,230,11640,122465,0.6666667,3,9,4,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
1,230,12227,115060,0.6666667,3,8,4,0.45842848,4.520488547,0,0,16,0,16,0,57,1,0
1,230,11640,126332,0.6666667,3,10,4,0.45842848,4.520488547,1,0,82,0,82,0,57,0,0
390,323,10777,83,2.0833333,3,5,5,0.45842848,4.520488547,0,0,43,0,25,0,55,1,1
1,230,11586,125719,0.6666667,6,10,6,0.45842848,4.520488547,0,0,42,0,87,0,57,0,0
412,72,23534,6678,1.4166666,23,5,1,0.45842848,4.520488547,0,0,85,0,117,0,101,1,1
104,241,2478,88098,0.5,11,3,11,0.45842848,4.520488547,0,0,0,0,0,0,25,2,0
423,366,24295,4155,2.0833333,3,5,5,0.45842848,4.520488547,0,0,20,0,62,0,122,1,0
226,323,11629,125789,2.6666667,11,10,14,0.45842848,4.520488547,0,0,87,0,16,0,57,0,0
259,230,12036,129147,0.6666667,2,10,2,0.45842848,4.520488547,0,0,42,0,85,0,57,0,0
226,55,11663,127831,2.0833333,5,10,7,0.45842848,4.520488547,0,0,98,0,25,0,57,0,0
437,286,17766,3115,1.3333334,2,5,3,0.45842848,4.520488547,0,1,64,0,62,0,83,1,1
1,230,11584,123126,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
390,48,15889,1974,3.5,5,5,9,0.45842848,4.520488547,0,0,64,0,39,0,67,1,1
433,388,2377,121592,1.1666666,9,9,11,0.45842848,4.520488547,1,0,64,0,62,0,20,1,0
240,416,26710,1765,1.1666666,10,5,12,0.45842848,4.520488547,0,0,64,0,62,0,164,1,1
370,380,15438,8894,3,7,6,10,0.45842848,4.520488547,0,0,16,0,62,0,67,1,1
380,63,11663,131738,1.5,5,11,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
1,230,11622,120227,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
56,323,1567,2569,2.5833333,12,5,15,0.45842848,4.520488547,0,0,62,0,85,0,7,1,1
32,50,25473,86241,6.75,16,2,22,0.45842848,4.520488547,0,0,0,0,0,0,135,2,0
20,441,10686,51827,-6.3333335,18,10,12,0.45842848,4.520488547,0,0,0,0,0,0,49,1,0
226,297,11627,122099,2.4166667,11,9,13,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
226,417,11723,132495,1.75,9,11,11,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
423,344,16128,4996,4.1666665,6,5,10,0.45842848,4.520488547,0,0,64,0,122,0,67,1,1
1,230,11724,132831,0.75,11,11,12,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
289,301,17648,3349,1.8333334,0,5,2,0.45842848,4.520488547,0,0,24,0,62,0,83,1,0
299,417,20567,1058,1.5833334,10,5,11,0.45842848,4.520488547,0,0,16,0,95,0,99,1,1
226,315,11727,119631,3,7,9,10,0.45842848,4.520488547,0,0,16,0,22,0,57,0,0
160,366,24279,2680,2,2,5,4,0.45842848,4.520488547,0,0,64,0,85,0,122,1,1
351,315,7075,5898,2.4166667,3,5,6,0.45842848,4.520488547,0,0,82,0,64,0,37,1,1
62,247,12058,122573,1.75,9,9,11,0.45842848,4.520488547,0,1,87,0,16,0,57,0,0
115,343,19074,162,1.25,8,5,9,0.45842848,4.520488547,0,1,97,0,25,0,91,1,1
273,222,22226,5703,1.4166666,7,5,9,0.45842848,4.520488547,0,0,85,0,99,0,99,1,1
56,366,18229,1480,1.75,5,5,7,0.45842848,4.520488547,0,0,16,0,64,0,91,1,1
332,158,21787,10071,5,8,6,13,0.45842848,4.520488547,0,0,22,0,64,0,99,1,1
15,213,10696,86132,3.1666667,12,2,15,0.45842848,4.520488547,0,0,0,0,0,0,53,2,0
273,256,25593,7556,2.25,12,5,14,0.45842848,4.520488547,0,0,20,0,42,0,140,1,1
226,297,11627,120656,2.4166667,11,9,13,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
299,366,24281,3477,1.3333334,10,5,11,0.45842848,4.520488547,0,0,64,0,62,0,122,1,1
190,63,11701,117876,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,82,0,57,0,0
228,417,16998,8999,1.5833334,12,6,14,0.45842848,4.520488547,0,0,95,0,16,0,73,1,1
226,360,11666,131798,2.1666667,7,11,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
146,222,1318,8838,3.1666667,5,6,8,0.45842848,4.520488547,0,0,4,0,62,0,6,1,1
115,416,19556,6565,2.9166667,8,5,11,0.45842848,4.520488547,0,0,82,0,16,0,99,1,1
176,137,17099,3748,1,9,5,10,0.45842848,4.520488547,0,0,16,0,16,0,76,1,1
370,315,15851,7316,3.0833333,23,5,2,0.45842848,4.520488547,0,0,125,0,117,0,67,1,1
389,407,13100,8745,1.75,1,6,3,0.45842848,4.520488547,0,0,62,0,5,0,60,1,1
217,343,22253,101822,3.25,10,5,13,0.45842848,4.520488547,1,0,97,0,2,0,99,1,0
370,63,27096,126704,2.1666667,12,10,14,0.45842848,4.520488547,1,0,22,0,42,0,164,1,0
55,252,13708,130231,2.25,6,10,8,0.45842848,4.520488547,1,0,87,0,0,0,60,1,0
412,163,750,3678,3.3333333,4,5,7,0.45842848,4.520488547,0,0,25,0,97,0,1,1,1
